name,tdp
Intel Core2 Duo L9600 @ 2.13GHz,17.0
Intel Core2 Duo P7350 @ 2.00GHz,25.0
Intel Core2 Duo P7370 @ 2.00GHz,25.0
Intel Core2 Duo P7450 @ 2.13GHz,25.0
Intel Core2 Duo P7550 @ 2.26GHz,25.0
Intel Core2 Duo P7570 @ 2.26GHz,25.0
Intel Core2 Duo P8400 @ 2.26GHz,25.0
Intel Core2 Duo P8600 @ 2.40GHz,25.0
Intel Core2 Duo P8700 @ 2.53GHz,25.0
Intel Core2 Duo P8800 @ 2.66GHz,25.0
Intel Core2 Duo P9300 @ 2.26GHz,0.0
Intel Core2 Duo P9500 @ 2.53GHz,25.0
Intel Core2 Duo P9600 @ 2.53GHz,25.0
Intel Core2 Duo P9600 @ 2.66GHz,25.0
Intel Core2 Duo P9700 @ 2.80GHz,28.0
Intel Core2 Duo SL9400 @ 1.86GHz,17.0
Intel Core2 Duo SP9400 @ 2.40GHz,25.0
Intel Core2 Duo SU9400 @ 1.40GHz,10.0
Intel Core2 Duo T5200 @ 1.60GHz,34.0
Intel Core2 Duo T5250 @ 1.50GHz,35.0
Intel Core2 Duo T5270 @ 1.40GHz,35.0
Intel Core2 Duo T5300 @ 1.73GHz,34.0
Intel Core2 Duo T5450 @ 1.66GHz,35.0
Intel Core2 Duo T5470 @ 1.60GHz,35.0
Intel Core2 Duo T5500 @ 1.66GHz,34.0
Intel Core2 Duo T5550 @ 1.83GHz,35.0
Intel Core2 Duo T5600 @ 1.83GHz,34.0
Intel Core2 Duo T5670 @ 1.80GHz,35.0
Intel Core2 Duo T5750 @ 2.00GHz,35.0
Intel Core2 Duo T5800 @ 2.00GHz,35.0
Intel Core2 Duo T5850 @ 2.16GHz,0.0
Intel Core2 Duo T5870 @ 2.00GHz,35.0
Intel Core2 Duo T5900 @ 2.20GHz,0.0
Intel Core2 Duo T6400 @ 2.00GHz,35.0
Intel Core2 Duo T6500 @ 2.10GHz,35.0
Intel Core2 Duo T6570 @ 2.10GHz,35.0
Intel Core2 Duo T6600 @ 2.20GHz,35.0
Intel Core2 Duo T6670 @ 2.20GHz,35.0
Intel Core2 Duo T7100 @ 1.80GHz,35.0
Intel Core2 Duo T7200 @ 2.00GHz,34.0
Intel Core2 Duo T7250 @ 2.00GHz,35.0
Intel Core2 Duo T7300 @ 2.00GHz,35.0
Intel Core2 Duo T7400 @ 2.16GHz,34.0
Intel Core2 Duo T7500 @ 2.20GHz,35.0
Intel Core2 Duo T7600 @ 2.33GHz,34.0
Intel Core2 Duo T7700 @ 2.40GHz,35.0
Intel Core2 Duo T7800 @ 2.60GHz,35.0
Intel Core2 Duo T8100 @ 2.10GHz,35.0
Intel Core2 Duo T8300 @ 2.40GHz,35.0
Intel Core2 Duo T9300 @ 2.50GHz,35.0
Intel Core2 Duo T9400 @ 2.53GHz,35.0
Intel Core2 Duo T9500 @ 2.60GHz,35.0
Intel Core2 Duo T9550 @ 2.66GHz,35.0
Intel Core2 Duo T9600 @ 2.80GHz,35.0
Intel Core2 Duo T9800 @ 2.93GHz,35.0
Intel Core2 Duo T9900 @ 3.06GHz,35.0
Intel Core2 Duo U7300 @ 1.30GHz,10.0
Intel Core2 Duo U7500 @ 1.06GHz,10.0
Intel Core2 Duo U7600 @ 1.20GHz,10.0
Intel Core2 Duo U7700 @ 1.33GHz,10.0
Intel Core2 Duo U9300 @ 1.20GHz,10.0
Intel Core2 Duo U9600 @ 1.60GHz,10.0
Intel Core2 Extreme Q6800 @ 2.93GHz,75.0
Intel Core2 Extreme Q6850 @ 3.00GHz,130.0
Intel Core2 Extreme Q9200 @ 2.40GHz,0.0
Intel Core2 Extreme Q9300 @ 2.53GHz,45.0
Intel Core2 Extreme X6800 @ 2.93GHz,75.0
Intel Core2 Extreme X7800 @ 2.60GHz,44.0
Intel Core2 Extreme X7900 @ 2.80GHz,44.0
Intel Core2 Extreme X9000 @ 2.80GHz,44.0
Intel Core2 Extreme X9100 @ 3.06GHz,44.0
Intel Core2 Extreme X9650 @ 3.00GHz,130.0
Intel Core2 Extreme X9750 @ 3.16GHz,0.0
Intel Core2 Extreme X9770 @ 3.20GHz,136.0
Intel Core2 Extreme X9775 @ 3.20GHz,150.0
Intel Core2 Quad Q6600 @ 2.40GHz,105.0
Intel Core2 Quad Q6700 @ 2.66GHz,105.0
Intel Core2 Quad Q8200 @ 2.33GHz,95.0
Intel Core2 Quad Q8300 @ 2.50GHz,95.0
Intel Core2 Quad Q8400 @ 2.66GHz,95.0
Intel Core2 Quad Q9000 @ 2.00GHz,45.0
Intel Core2 Quad Q9100 @ 2.26GHz,45.0
Intel Core2 Quad Q9300 @ 2.50GHz,95.0
Intel Core2 Quad Q9400 @ 2.66GHz,95.0
Intel Core2 Quad Q9450 @ 2.66GHz,95.0
Intel Core2 Quad Q9500 @ 2.83GHz,95.0
Intel Core2 Quad Q9505 @ 2.83GHz,95.0
Intel Core2 Quad Q9550 @ 2.83GHz,95.0
Intel Core2 Quad Q9650 @ 3.00GHz,95.0
Intel Core2 Solo U2100 @ 1.06GHz,5.5
Intel Core2 Solo U3500 @ 1.40GHz,5.5
Intel Pentium 1403 @ 2.60GHz,80.0
Intel Pentium 1403 v2 @ 2.60GHz,80.0
Intel Pentium 2020M @ 2.40GHz,35.0
Intel Pentium 2030M @ 2.50GHz,35.0
Intel Pentium 2117U @ 1.80GHz,17.0
Intel Pentium 2127U @ 1.90GHz,17.0
Intel Pentium 2129Y @ 1.10GHz,10.0
Intel Pentium 3550M @ 2.30GHz,37.0
Intel Pentium 3556U @ 1.70GHz,15.0
Intel Pentium 3558U @ 1.70GHz,15.0
Intel Pentium 3560M @ 2.40GHz,37.0
Intel Pentium 3560Y @ 1.20GHz,11.5
Intel Pentium 3805U @ 1.90GHz,15.0
Intel Pentium 3825U @ 1.90GHz,15.0
Intel Pentium 4 1.50GHz,57.8
Intel Pentium 4 1.60GHz,38.0
Intel Pentium 4 1.70GHz,64.0
Intel Pentium 4 1.80GHz,68.1
Intel Pentium 4 1.90GHz,69.2
Intel Pentium 4 1300MHz,51.6
Intel Pentium 4 1400MHz,54.7
Intel Pentium 4 1500MHz,57.8
Intel Pentium 4 1700MHz,64.0
Intel Pentium 4 1800MHz,68.1
Intel Pentium 4 2.00GHz,54.3
Intel Pentium 4 2.20GHz,57.1
Intel Pentium 4 2.26GHz,58.0
Intel Pentium 4 2.40GHz,59.8
Intel Pentium 4 2.50GHz,61.0
Intel Pentium 4 2.53GHz,61.5
Intel Pentium 4 2.60GHz,69.0
Intel Pentium 4 2.66GHz,66.1
Intel Pentium 4 2.80GHz,69.7
Intel Pentium 4 2.93GHz,0.0
Intel Pentium 4 3.00GHz,81.9
Intel Pentium 4 3.06GHz,81.8
Intel Pentium 4 3.20GHz,82.0
Intel Pentium 4 3.40GHz,89.0
Intel Pentium 4 3.46GHz,110.7
Intel Pentium 4 3.60GHz,115.0
Intel Pentium 4 3.73GHz,115.0
Intel Pentium 4 3.80GHz,65.0
Intel Pentium 4 3.83GHz,0.0
Intel Pentium 4 Mobile 1.60GHz,0.0
Intel Pentium 4 Mobile 1.80GHz,0.0
Intel Pentium 4 Mobile 1.90GHz,0.0
Intel Pentium 4 Mobile 2.00GHz,0.0
Intel Pentium 4405U @ 2.10GHz,15.0
Intel Pentium 4405Y @ 1.50GHz,6.0
Intel Pentium 4410Y @ 1.50GHz,6.0
Intel Pentium 4415U @ 2.30GHz,15.0
Intel Pentium 4415Y @ 1.60GHz,6.0
Intel Pentium 4417U @ 2.30GHz,15.0
Intel Pentium 4425Y @ 1.70GHz,6.0
Intel Pentium 5405U @ 2.30GHz,15.0
Intel Pentium 6405U @ 2.40GHz,15.0
Intel Pentium 6805 @ 1.10GHz,15.0
Intel Pentium 957 @ 1.20GHz,17.0
Intel Pentium 967 @ 1.30GHz,17.0
Intel Pentium 987 @ 1.50GHz,17.0
Intel Pentium 997 @ 1.60GHz,17.0
Intel Pentium A1018 @ 2.10GHz,35.0
Intel Pentium A1020 @ 2.41GHz,10.0
Intel Pentium B940 @ 2.00GHz,35.0
Intel Pentium B950 @ 2.10GHz,35.0
Intel Pentium B960 @ 2.20GHz,35.0
Intel Pentium B970 @ 2.30GHz,35.0
Intel Pentium B980 @ 2.40GHz,35.0
Intel Pentium D 3.40GHz,0.0
Intel Pentium D 805 @ 2.66GHz,95.0
Intel Pentium D 830 @ 3.00GHz,95.0
Intel Pentium D 915 @ 2.80GHz,95.0
Intel Pentium D 940 @ 3.20GHz,130.0
Intel Pentium D 950 @ 3.40GHz,130.0
Intel Pentium D 960 @ 3.60GHz,130.0
Intel Pentium D1508 @ 2.20GHz,25.0
Intel Pentium Dual T2390 @ 1.86GHz,35.0
Intel Pentium E2140 @ 1.60GHz,65.0
Intel Pentium E2160 @ 1.80GHz,65.0
Intel Pentium E2180 @ 2.00GHz,65.0
Intel Pentium E2200 @ 2.20GHz,65.0
Intel Pentium E2210 @ 2.20GHz,65.0
Intel Pentium E2220 @ 2.40GHz,65.0
Intel Pentium E5200 @ 2.50GHz,65.0
Intel Pentium E5300 @ 2.60GHz,65.0
Intel Pentium E5400 @ 2.70GHz,65.0
Intel Pentium E5500 @ 2.80GHz,65.0
Intel Pentium E5700 @ 3.00GHz,65.0
Intel Pentium E5800 @ 3.20GHz,65.0
Intel Pentium E6300 @ 2.80GHz,65.0
Intel Pentium E6500 @ 2.93GHz,65.0
Intel Pentium E6600 @ 3.06GHz,65.0
Intel Pentium E6700 @ 3.20GHz,65.0
Intel Pentium E6800 @ 3.33GHz,65.0
Intel Pentium Extreme Edition 955 @ 3.46GHz,130.0
Intel Pentium Extreme Edition 965 @ 3.73GHz,130.0
Intel Pentium G2010 @ 2.80GHz,55.0
Intel Pentium G2020 @ 2.90GHz,55.0
Intel Pentium G2020T @ 2.50GHz,35.0
Intel Pentium G2030 @ 3.00GHz,55.0
Intel Pentium G2030T @ 2.60GHz,35.0
Intel Pentium G2100T @ 2.60GHz,35.0
Intel Pentium G2120 @ 3.10GHz,55.0
Intel Pentium G2120T @ 2.70GHz,35.0
Intel Pentium G2130 @ 3.20GHz,55.0
Intel Pentium G2140 @ 3.30GHz,55.0
Intel Pentium G3220 @ 3.00GHz,54.0
Intel Pentium G3220T @ 2.60GHz,35.0
Intel Pentium G3240 @ 3.10GHz,53.0
Intel Pentium G3240T @ 2.70GHz,35.0
Intel Pentium G3250 @ 3.20GHz,53.0
Intel Pentium G3250T @ 2.80GHz,35.0
Intel Pentium G3258 @ 3.20GHz,53.0
Intel Pentium G3260 @ 3.30GHz,53.0
Intel Pentium G3260T @ 2.90GHz,35.0
Intel Pentium G3320TE @ 2.30GHz,35.0
Intel Pentium G3420 @ 3.20GHz,54.0
Intel Pentium G3420T @ 2.70GHz,35.0
Intel Pentium G3430 @ 3.30GHz,54.0
Intel Pentium G3440 @ 3.30GHz,53.0
Intel Pentium G3440T @ 2.80GHz,35.0
Intel Pentium G3450 @ 3.40GHz,53.0
Intel Pentium G3450T @ 2.90GHz,35.0
Intel Pentium G3460 @ 3.50GHz,53.0
Intel Pentium G3470 @ 3.60GHz,53.0
Intel Pentium G4400 @ 3.30GHz,54.0
Intel Pentium G4400T @ 2.90GHz,35.0
Intel Pentium G4400TE @ 2.40GHz,35.0
Intel Pentium G4500 @ 3.50GHz,51.0
Intel Pentium G4500T @ 3.00GHz,35.0
Intel Pentium G4520 @ 3.60GHz,51.0
Intel Pentium G4560 @ 3.50GHz,54.0
Intel Pentium G4560T @ 2.90GHz,35.0
Intel Pentium G4600 @ 3.60GHz,51.0
Intel Pentium G4600T @ 3.00GHz,35.0
Intel Pentium G4620 @ 3.70GHz,51.0
Intel Pentium G620 @ 2.60GHz,65.0
Intel Pentium G620T @ 2.20GHz,35.0
Intel Pentium G630 @ 2.70GHz,65.0
Intel Pentium G630T @ 2.30GHz,35.0
Intel Pentium G640 @ 2.80GHz,65.0
Intel Pentium G640T @ 2.40GHz,35.0
Intel Pentium G645 @ 2.90GHz,65.0
Intel Pentium G645T @ 2.50GHz,35.0
Intel Pentium G6950 @ 2.80GHz,73.0
Intel Pentium G6951 @ 2.80GHz,73.0
Intel Pentium G6960 @ 2.93GHz,73.0
Intel Pentium G840 @ 2.80GHz,65.0
Intel Pentium G850 @ 2.90GHz,65.0
Intel Pentium G860 @ 3.00GHz,65.0
Intel Pentium G870 @ 3.10GHz,65.0
Intel Pentium GOLD 6500Y @ 1.10GHz,5.0
Intel Pentium Gold 7505 @ 2.00GHz,15.0
Intel Pentium Gold 8505,15.0
Intel Pentium Gold G5400 @ 3.70GHz,54.0
Intel Pentium Gold G5400T @ 3.10GHz,35.0
Intel Pentium Gold G5420 @ 3.80GHz,54.0
Intel Pentium Gold G5420T @ 3.20GHz,35.0
Intel Pentium Gold G5500 @ 3.80GHz,54.0
Intel Pentium Gold G5500T @ 3.20GHz,35.0
Intel Pentium Gold G5600 @ 3.90GHz,54.0
Intel Pentium Gold G5600F @ 3.90GHz,54.0
Intel Pentium Gold G5600T @ 3.30GHz,35.0
Intel Pentium Gold G5620 @ 4.00GHz,54.0
Intel Pentium Gold G6400 @ 4.00GHz,58.0
Intel Pentium Gold G6400T @ 3.40GHz,35.0
Intel Pentium Gold G6405 @ 4.10GHz,58.0
Intel Pentium Gold G6405T @ 3.50GHz,35.0
Intel Pentium Gold G6500 @ 4.10GHz,58.0
Intel Pentium Gold G6500T @ 3.50GHz,35.0
Intel Pentium Gold G6505 @ 4.20GHz,58.0
Intel Pentium Gold G6600 @ 4.20GHz,58.0
Intel Pentium Gold G6605 @ 4.30GHz,58.0
Intel Pentium Gold G7400,46.0
Intel Pentium Gold G7400T,35.0
Intel Pentium III 1400 @ 1400MHz,31.2
Intel Pentium III 1400S @ 1400MHz,32.2
Intel Pentium III Mobile 1066MHz,0.0
Intel Pentium III Mobile 1133MHz,0.0
Intel Pentium III Mobile 1200MHz,0.0
Intel Pentium III Mobile 800MHz,0.0
Intel Pentium III Mobile 866MHz,0.0
Intel Pentium J2850 @ 2.41GHz,10.0
Intel Pentium J2900 @ 2.41GHz,10.0
Intel Pentium J3710 @ 1.60GHz,6.5
Intel Pentium J4205 @ 1.50GHz,10.0
Intel Pentium J6426 @ 2.00GHz,10.0
Intel Pentium M 1.10GHz,0.0
Intel Pentium M 1.20GHz,0.0
Intel Pentium M 1.30GHz,22.0
Intel Pentium M 1.40GHz,22.0
Intel Pentium M 1.50GHz,24.5
Intel Pentium M 1.60GHz,24.5
Intel Pentium M 1.70GHz,24.5
Intel Pentium M 1.73GHz,27.0
Intel Pentium M 1.80GHz,21.0
Intel Pentium M 1.86GHz,27.0
Intel Pentium M 1000MHz,7.0
Intel Pentium M 1200MHz,12.0
Intel Pentium M 1300MHz,22.0
Intel Pentium M 1400MHz,22.0
Intel Pentium M 1500MHz,24.5
Intel Pentium M 1600MHz,24.5
Intel Pentium M 1700MHz,24.5
Intel Pentium M 2.00GHz,21.0
Intel Pentium M 2.10GHz,21.0
Intel Pentium M 2.13GHz,27.0
Intel Pentium M 2.26GHz,27.0
Intel Pentium M 900MHz,7.0
Intel Pentium N3510 @ 1.99GHz,7.5
Intel Pentium N3520 @ 2.16GHz,7.5
Intel Pentium N3530 @ 2.16GHz,7.5
Intel Pentium N3540 @ 2.16GHz,7.5
Intel Pentium N3700 @ 1.60GHz,6.0
Intel Pentium N3710 @ 1.60GHz,6.0
Intel Pentium N4200 @ 1.10GHz,6.0
Intel Pentium N6415 @ 1.20GHz,6.5
Intel Pentium P6000 @ 1.87GHz,35.0
Intel Pentium P6100 @ 2.00GHz,35.0
Intel Pentium P6200 @ 2.13GHz,35.0
Intel Pentium P6300 @ 2.27GHz,35.0
Intel Pentium Silver J5005 @ 1.50GHz,10.0
Intel Pentium Silver J5040 @ 2.00GHz,0.0
Intel Pentium Silver N5000 @ 1.10GHz,6.0
Intel Pentium Silver N5020 @ 1.10GHz,6.0
Intel Pentium Silver N5030 @ 1.10GHz,6.0
Intel Pentium Silver N6000 @ 1.10GHz,6.0
Intel Pentium Silver N6005 @ 2.00GHz,10.0
Intel Pentium SU2700 @ 1.30GHz,10.0
Intel Pentium SU4100 @ 1.30GHz,10.0
Intel Pentium T2060 @ 1.60GHz,31.0
Intel Pentium T2080 @ 1.73GHz,31.0
Intel Pentium T2130 @ 1.86GHz,31.0
Intel Pentium T2310 @ 1.46GHz,35.0
Intel Pentium T2330 @ 1.60GHz,35.0
Intel Pentium T2370 @ 1.73GHz,35.0
Intel Pentium T2390 @ 1.86GHz,35.0
Intel Pentium T2410 @ 2.00GHz,0.0
Intel Pentium T3200 @ 2.00GHz,35.0
Intel Pentium T3400 @ 2.16GHz,35.0
Intel Pentium T4200 @ 2.00GHz,35.0
Intel Pentium T4300 @ 2.10GHz,35.0
Intel Pentium T4400 @ 2.20GHz,35.0
Intel Pentium T4500 @ 2.30GHz,35.0
Intel Pentium U5400 @ 1.20GHz,18.0
Intel Pentium U5600 @ 1.33GHz,18.0
Intel T1400 @ 1.73GHz,0.0
Intel T1500 @ 1.86GHz,0.0
Intel T2050 @ 2.00GHz,31.0
Intel Xeon @ 2.00GHz,0.0
Intel Xeon @ 2.20GHz,61.0
Intel Xeon 2.00GHz,0.0
Intel XEON 2.20GHz,0.0
Intel Xeon 2.40GHz,0.0
Intel Xeon 2.80GHz,103.0
Intel Xeon 3.00GHz,103.0
Intel Xeon 3.06GHz,0.0
Intel Xeon 3.20GHz,103.0
Intel Xeon 3.20GHz,103.0
Intel Xeon 3.40GHz,103.0
Intel Xeon 3.40GHz,103.0
Intel Xeon 3.60GHz,110.0
Intel Xeon 3.73GHz,0.0
Intel Xeon 3.73GHz,0.0
Intel Xeon 3.80GHz,110.0
Intel Xeon 3040 @ 1.86GHz,65.0
Intel Xeon 3050 @ 2.13GHz,65.0
Intel Xeon 3060 @ 2.40GHz,65.0
Intel Xeon 3065 @ 2.33GHz,65.0
Intel Xeon 3070 @ 2.66GHz,65.0
Intel Xeon 3075 @ 2.66GHz,0.0
Intel Xeon 3085 @ 3.00GHz,65.0
Intel Xeon 5110 @ 1.60GHz,65.0
Intel Xeon 5110 @ 1.60GHz,65.0
Intel Xeon 5120 @ 1.86GHz,65.0
Intel Xeon 5120 @ 1.86GHz,65.0
Intel Xeon 5130 @ 2.00GHz,65.0
Intel Xeon 5130 @ 2.00GHz,65.0
Intel Xeon 5133 @ 2.20GHz,40.0
Intel Xeon 5140 @ 2.33GHz,65.0
Intel Xeon 5140 @ 2.33GHz,65.0
Intel Xeon 5148 @ 2.33GHz,40.0
Intel Xeon 5150 @ 2.66GHz,65.0
Intel Xeon 5150 @ 2.66GHz,65.0
Intel Xeon 5160 @ 3.00GHz,80.0
Intel Xeon 5160 @ 3.00GHz,80.0
Intel Xeon Bronze 3104 @ 1.70GHz,85.0
Intel Xeon Bronze 3104 @ 1.70GHz,85.0
Intel Xeon Bronze 3106 @ 1.70GHz,85.0
Intel Xeon Bronze 3106 @ 1.70GHz,85.0
Intel Xeon Bronze 3204 @ 1.90GHz,85.0
Intel Xeon Bronze 3206R @ 1.90GHz,85.0
Intel Xeon D-1518 @ 2.20GHz,35.0
Intel Xeon D-1520 @ 2.20GHz,45.0
Intel Xeon D-1521 @ 2.40GHz,45.0
Intel Xeon D-1527 @ 2.20GHz,35.0
Intel Xeon D-1528 @ 1.90GHz,35.0
Intel Xeon D-1531 @ 2.20GHz,45.0
Intel Xeon D-1537 @ 1.70GHz,35.0
Intel Xeon D-1539 @ 1.60GHz,35.0
Intel Xeon D-1540 @ 2.00GHz,45.0
Intel Xeon D-1541 @ 2.10GHz,45.0
Intel Xeon D-1548 @ 2.00GHz,45.0
Intel Xeon D-1557 @ 1.50GHz,45.0
Intel Xeon D-1559 @ 1.50GHz,45.0
Intel Xeon D-1567 @ 2.10GHz,65.0
Intel Xeon D-1577 @ 1.30GHz,45.0
Intel Xeon D-1581 @ 1.80GHz,65.0
Intel Xeon D-1587 @ 1.70GHz,65.0
Intel Xeon D-1602 @ 2.50GHz,27.0
Intel Xeon D-1622 @ 2.60GHz,40.0
Intel Xeon D-1715TER @ 2.40GHz,50.0
Intel Xeon D-1718T @ 2.60GHz,46.0
Intel Xeon D-1732TE @ 1.90GHz,52.0
Intel Xeon D-1733NT @ 2.00GHz,53.0
Intel Xeon D-1736NT @ 2.70GHz,67.0
Intel Xeon D-1747NTE @ 2.50GHz,80.0
Intel Xeon D-2123IT @ 2.20GHz,60.0
Intel Xeon D-2141I @ 2.20GHz,65.0
Intel Xeon D-2143IT @ 2.20GHz,65.0
Intel Xeon D-2146NT @ 2.30GHz,80.0
Intel Xeon D-2166NT @ 2.00GHz,85.0
Intel Xeon D-2183IT @ 2.20GHz,100.0
Intel Xeon D-2187NT @ 2.00GHz,110.0
Intel Xeon D-2733NT @ 2.10GHz,80.0
Intel Xeon D-2796TE @ 2.00GHz,118.0
Intel Xeon D-2799 @ 2.40GHz,129.0
Intel Xeon E-2104G @ 3.20GHz,65.0
Intel Xeon E-2124 @ 3.30GHz,71.0
Intel Xeon E-2124G @ 3.40GHz,71.0
Intel Xeon E-2126G @ 3.30GHz,80.0
Intel Xeon E-2134 @ 3.50GHz,71.0
Intel Xeon E-2136 @ 3.30GHz,80.0
Intel Xeon E-2144G @ 3.60GHz,71.0
Intel Xeon E-2146G @ 3.50GHz,80.0
Intel Xeon E-2174G @ 3.80GHz,71.0
Intel Xeon E-2176G @ 3.70GHz,80.0
Intel Xeon E-2176M @ 2.70GHz,45.0
Intel Xeon E-2186G @ 3.80GHz,95.0
Intel Xeon E-2186M @ 2.90GHz,45.0
Intel Xeon E-2224 @ 3.40GHz,71.0
Intel Xeon E-2224G @ 3.50GHz,71.0
Intel Xeon E-2226G @ 3.40GHz,80.0
Intel Xeon E-2234 @ 3.60GHz,71.0
Intel Xeon E-2236 @ 3.40GHz,80.0
Intel Xeon E-2244G @ 3.80GHz,71.0
Intel Xeon E-2246G @ 3.60GHz,80.0
Intel Xeon E-2254ML @ 1.70GHz,25.0
Intel Xeon E-2274G @ 4.00GHz,83.0
Intel Xeon E-2276G @ 3.80GHz,80.0
Intel Xeon E-2276M @ 2.80GHz,45.0
Intel Xeon E-2276ME @ 2.80GHz,45.0
Intel Xeon E-2276ML @ 2.00GHz,25.0
Intel Xeon E-2278G @ 3.40GHz,80.0
Intel Xeon E-2278GE @ 3.30GHz,80.0
Intel Xeon E-2278GEL @ 2.00GHz,35.0
Intel Xeon E-2286G @ 4.00GHz,95.0
Intel Xeon E-2286M @ 2.40GHz,45.0
Intel Xeon E-2288G @ 3.70GHz,95.0
Intel Xeon E-2314 @ 2.80GHz,65.0
Intel Xeon E-2334 @ 3.40GHz,65.0
Intel Xeon E-2336 @ 2.90GHz,65.0
Intel Xeon E-2356G @ 3.20GHz,80.0
Intel Xeon E-2374G @ 3.70GHz,80.0
Intel Xeon E-2378 @ 2.60GHz,65.0
Intel Xeon E-2378G @ 2.80GHz,80.0
Intel Xeon E-2386G @ 3.50GHz,95.0
Intel Xeon E-2388G @ 3.20GHz,95.0
Intel Xeon E3-1205 v6 @ 3.00GHz,65.0
Intel Xeon E3-1220 @ 3.10GHz,80.0
Intel Xeon E3-1220 V2 @ 3.10GHz,69.0
Intel Xeon E3-1220 v3 @ 3.10GHz,80.0
Intel Xeon E3-1220 v5 @ 3.00GHz,80.0
Intel Xeon E3-1220 v6 @ 3.00GHz,72.0
Intel Xeon E3-1220L @ 2.20GHz,20.0
Intel Xeon E3-1220L V2 @ 2.30GHz,17.0
Intel Xeon E3-1220L v3 @ 1.10GHz,13.0
Intel Xeon E3-1225 @ 3.10GHz,95.0
Intel Xeon E3-1225 V2 @ 3.20GHz,77.0
Intel Xeon E3-1225 v3 @ 3.20GHz,84.0
Intel Xeon E3-1225 v5 @ 3.30GHz,80.0
Intel Xeon E3-1225 v6 @ 3.30GHz,73.0
Intel Xeon E3-1226 v3 @ 3.30GHz,84.0
Intel Xeon E3-1230 @ 3.20GHz,80.0
Intel Xeon E3-1230 V2 @ 3.30GHz,69.0
Intel Xeon E3-1230 v3 @ 3.30GHz,80.0
Intel Xeon E3-1230 v5 @ 3.40GHz,80.0
Intel Xeon E3-1230 v6 @ 3.50GHz,72.0
Intel Xeon E3-1230L v3 @ 1.80GHz,25.0
Intel Xeon E3-1231 v3 @ 3.40GHz,80.0
Intel Xeon E3-1235 @ 3.20GHz,95.0
Intel Xeon E3-1235L v5 @ 2.00GHz,25.0
Intel Xeon E3-1240 @ 3.30GHz,80.0
Intel Xeon E3-1240 V2 @ 3.40GHz,69.0
Intel Xeon E3-1240 v3 @ 3.40GHz,80.0
Intel Xeon E3-1240 v5 @ 3.50GHz,80.0
Intel Xeon E3-1240 v6 @ 3.70GHz,72.0
Intel Xeon E3-1240L v3 @ 2.00GHz,25.0
Intel Xeon E3-1240L v5 @ 2.10GHz,25.0
Intel Xeon E3-1241 v3 @ 3.50GHz,80.0
Intel Xeon E3-1245 @ 3.30GHz,95.0
Intel Xeon E3-1245 V2 @ 3.40GHz,77.0
Intel Xeon E3-1245 v3 @ 3.40GHz,84.0
Intel Xeon E3-1245 v5 @ 3.50GHz,80.0
Intel Xeon E3-1245 v6 @ 3.70GHz,73.0
Intel Xeon E3-1246 v3 @ 3.50GHz,84.0
Intel Xeon E3-1260L @ 2.40GHz,45.0
Intel Xeon E3-1260L v5 @ 2.90GHz,45.0
Intel Xeon E3-1265L @ 2.40GHz,45.0
Intel Xeon E3-1265L V2 @ 2.50GHz,45.0
Intel Xeon E3-1265L v3 @ 2.50GHz,45.0
Intel Xeon E3-1265L v4 @ 2.30GHz,35.0
Intel Xeon E3-1268L v3 @ 2.30GHz,45.0
Intel Xeon E3-1268L v5 @ 2.40GHz,35.0
Intel Xeon E3-1270 @ 3.40GHz,80.0
Intel Xeon E3-1270 V2 @ 3.50GHz,69.0
Intel Xeon E3-1270 v3 @ 3.50GHz,80.0
Intel Xeon E3-1270 v5 @ 3.60GHz,80.0
Intel Xeon E3-1270 v6 @ 3.80GHz,72.0
Intel Xeon E3-1270L v4 @ 3.00GHz,45.0
Intel Xeon E3-1271 v3 @ 3.60GHz,80.0
Intel Xeon E3-1275 @ 3.40GHz,95.0
Intel Xeon E3-1275 V2 @ 3.50GHz,77.0
Intel Xeon E3-1275 v3 @ 3.50GHz,95.0
Intel Xeon E3-1275 v5 @ 3.60GHz,80.0
Intel Xeon E3-1275 v6 @ 3.80GHz,73.0
Intel Xeon E3-1275L v3 @ 2.70GHz,45.0
Intel Xeon E3-1276 v3 @ 3.60GHz,84.0
Intel Xeon E3-1280 @ 3.50GHz,95.0
Intel Xeon E3-1280 V2 @ 3.60GHz,69.0
Intel Xeon E3-1280 v3 @ 3.60GHz,82.0
Intel Xeon E3-1280 v5 @ 3.70GHz,80.0
Intel Xeon E3-1280 v6 @ 3.90GHz,72.0
Intel Xeon E3-1281 v3 @ 3.70GHz,82.0
Intel Xeon E3-1285 v3 @ 3.60GHz,84.0
Intel Xeon E3-1285 v4 @ 3.50GHz,95.0
Intel Xeon E3-1285 v6 @ 4.10GHz,79.0
Intel Xeon E3-1285L v3 @ 3.10GHz,65.0
Intel Xeon E3-1285L v4 @ 3.40GHz,65.0
Intel Xeon E3-1286 v3 @ 3.70GHz,84.0
Intel Xeon E3-1286L v3 @ 3.20GHz,65.0
Intel Xeon E3-1290 @ 3.60GHz,95.0
Intel Xeon E3-1290 V2 @ 3.70GHz,87.0
Intel Xeon E3-1505L v5 @ 2.00GHz,25.0
Intel Xeon E3-1505L v6 @ 2.20GHz,25.0
Intel Xeon E3-1505M v5 @ 2.80GHz,45.0
Intel Xeon E3-1505M v6 @ 3.00GHz,45.0
Intel Xeon E3-1515M v5 @ 2.80GHz,45.0
